,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name
O05240,4.62488342539081,-1.71485946486756,1.1858191757716798,-1.44613909093822,0.14813819337548098,0.246964492596326,Probable NADH-dependent butanol dehydrogenase 2 OS=Bacillus subtilis (strain 168) GN=yugK PE=3 SV=1 
O31457,5.80770984430963,1.8527141955612,1.2815553457151398,1.4456763039971,0.148268013638301,0.246964492596326,UPF0176 protein YbfQ OS=Bacillus subtilis (strain 168) GN=ybfQ PE=3 SV=1 
O34667,12.2977205359901,-1.05357526111407,0.7341936246660159,-1.43501009232182,0.151284221703061,0.251609547674565,S-ribosylhomocysteine lyase OS=Bacillus subtilis (strain 168) GN=luxS PE=1 SV=1 
O05389,11.729068284918402,1.1106564954092,0.774874270580485,1.4333376879028,0.15176135649745,0.252024114543813,Uncharacterized oxidoreductase YrbE OS=Bacillus subtilis (strain 168) GN=yrbE PE=3 SV=2 
P39771,2.20604446558917,-2.8253984408117203,1.97528956624714,-1.43037177388615,0.152610344945518,0.25305403524699,Formate-dependent phosphoribosylglycinamide formyltransferase OS=Bacillus subtilis (strain 168) GN=purT PE=3 SV=2 
P05647,1.70602914790431,4.14989896547095,2.90934200780806,1.42640464900087,0.1537515725286,0.254564729366215,50S ribosomal protein L34 OS=Bacillus subtilis (strain 168) GN=rpmH PE=1 SV=1 
P46208,18.0841261739267,-0.8998589792909459,0.632174177279612,-1.42343520446096,0.154610033156542,0.255603432991233,Chaperone protein HtpG OS=Bacillus subtilis (strain 168) GN=htpG PE=3 SV=1 
O05394,1.39567072714077,3.85433429695901,2.7140254569724305,1.42015406932057,0.155562832026221,0.25679476450895605,Cystathionine gamma-lyase OS=Bacillus subtilis (strain 168) GN=mccB PE=1 SV=1 
P19405,1.43249955851374,3.86483617167916,2.7245899638773703,1.41850194815337,0.156044270316541,0.25720560800312003,Alkaline phosphatase 3 OS=Bacillus subtilis (strain 168) GN=phoB PE=1 SV=4 
P39153,5.39758163216501,1.72795289660746,1.2246186036283102,1.41101310358006,0.158240750323749,0.260316918583422,Threonylcarbamoyl-AMP synthase OS=Bacillus subtilis (strain 168) GN=ywlC PE=1 SV=1 
P54428,1.59001589069078,-4.200341548520971,2.97798486345999,-1.4104643714141598,0.158402609590093,0.260316918583422,UPF0053 protein YrkA OS=Bacillus subtilis (strain 168) GN=yrkA PE=3 SV=2 
P23545,2.52444455713602,2.6294382362641,1.8767759190951696,1.4010400546548998,0.16120209566556198,0.264132618972018,Alkaline phosphatase synthesis sensor protein PhoR OS=Bacillus subtilis (strain 168) GN=phoR PE=1 SV=1 
P70945,5.1662098818683,-1.62121918212973,1.15649966753517,-1.40183281296138,0.160965177443971,0.264132618972018,DegV domain-containing protein YitS OS=Bacillus subtilis (strain 168) GN=yitS PE=3 SV=1 
contaminant_INT-STD1,4.28487642782061,5.46354816036957,3.9166657910732,1.3949487783262,0.163031286251239,0.26673461922170105,BSA 
O31710,2.53048675969809,2.58574153943518,1.85569547252127,1.39340833543234,0.163496346546268,0.267100382984006,Putative efflux system component YknX OS=Bacillus subtilis (strain 168) GN=yknX PE=1 SV=1 
P37810,53.8945767380269,-0.549235510979648,0.394676806857466,-1.3916082765359898,0.16404105121010298,0.267200887538105,ATP synthase gamma chain OS=Bacillus subtilis (strain 168) GN=atpG PE=1 SV=2 
P70947,3.6472746663285,2.06159618236588,1.48106929865074,1.3919647002635198,0.163933087612984,0.267200887538105,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU OS=Bacillus subtilis (strain 168) GN=yitU PE=1 SV=1 
O34434,1.37657373690364,3.8323669533145295,2.76042680264834,1.38832406265501,0.16503838816987002,0.267807382700758,Uncharacterized protein YdjG OS=Bacillus subtilis (strain 168) GN=ydjG PE=4 SV=1 
P12013,10.457559667691301,-1.11831773316715,0.8057096982595091,-1.3879909048915902,0.16513981464911098,0.267807382700758,"6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating OS=Bacillus subtilis (strain 168) GN=gntZ PE=1 SV=1 "
P12041,1.388924510041,3.82395266153333,2.7540758531432403,1.38847034919864,0.164993867544496,0.267807382700758,Phosphoribosylformylglycinamidine synthase subunit PurQ OS=Bacillus subtilis (strain 168) GN=purQ PE=1 SV=1 
P29726,12.4135413408182,1.03687714676757,0.7490447501074878,1.38426595556377,0.166277034340075,0.26925680817002,Adenylosuccinate synthetase OS=Bacillus subtilis (strain 168) GN=purA PE=3 SV=1 
P21478,4.11367397980375,5.39839851635249,3.91712259305574,1.37815408839201,0.16815571887612696,0.271900913855258,30S ribosomal protein S21 OS=Bacillus subtilis (strain 168) GN=rpsU PE=1 SV=3 
O34557,4.07048526633394,1.87531274558107,1.36355102223806,1.37531541907617,0.16903367825540802,0.272622665811822,Ribulose-phosphate 3-epimerase OS=Bacillus subtilis (strain 168) GN=rpe PE=3 SV=1 
P94388,1.36982751980386,3.80173569643857,2.76466276896611,1.37511733406107,0.16909507119973802,0.272622665811822,Cephalosporin-C deacetylase OS=Bacillus subtilis (strain 168) GN=cah PE=1 SV=1 
O31916,1.2636690010619498,-3.86618557919804,2.82921285940842,-1.3665234011436105,0.171774741037914,0.27653983055012,Putative SOS response-associated peptidase YoqW OS=Bacillus subtilis (strain 168) GN=yoqW PE=3 SV=1 
P37870,144.351106949137,0.380236400817746,0.27863914849994,1.36461944728426,0.17237268922240198,0.276892763829932,DNA-directed RNA polymerase subunit beta OS=Bacillus subtilis (strain 168) GN=rpoB PE=1 SV=2 
Q03523,12.056461107841999,1.06766607673312,0.782613493642211,1.36423162315322,0.17249467837145,0.276892763829932,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase OS=Bacillus subtilis (strain 168) GN=murE PE=3 SV=1 "
P54491,1.2569215073196698,-3.85912257075122,2.8338307032205097,-1.3618042060048,0.17325968386078194,0.277717696159456,Uncharacterized protein YqgN OS=Bacillus subtilis (strain 168) GN=yqgN PE=1 SV=1 
O32119,2.4787523584801496,2.55618071400125,1.89162579476064,1.35131415583424,0.176594819331175,0.281432089596944,Putative nitrogen fixation protein YutI OS=Bacillus subtilis (strain 168) GN=yutI PE=3 SV=1 
O34403,2.24861666144811,-2.62171615030717,1.9380026488211104,-1.35279286222956,0.17612181369487698,0.281432089596944,Formamidopyrimidine-DNA glycosylase OS=Bacillus subtilis (strain 168) GN=mutM PE=3 SV=4 
O34433,3.97962399570286,-2.10461282032972,1.5567369639432702,-1.35193861845398,0.176394952122969,0.281432089596944,Putative phage-related protein YobO OS=Bacillus subtilis (strain 168) GN=yobO PE=4 SV=1 
P05652,12.8315444679285,1.08329119743088,0.8006763246088829,1.35297018799706,0.176065154574298,0.281432089596944,DNA gyrase subunit B OS=Bacillus subtilis (strain 168) GN=gyrB PE=3 SV=1 
P37812,31.5591037266111,-0.6861395891390001,0.50886221716206,-1.34837990716941,0.177536223112811,0.282525270162258,ATP synthase epsilon chain OS=Bacillus subtilis (strain 168) GN=atpC PE=1 SV=1 
Q45066,3.4709027555135203,1.9707895278830097,1.46506130023028,1.34519253738614,0.178563065535854,0.28375107827967605,DNA topoisomerase 4 subunit A OS=Bacillus subtilis (strain 168) GN=parC PE=3 SV=2 
P80871,3.1148960560178103,2.2460980005355,1.68314168284744,1.33446757538301,0.182050666476162,0.288878102041084,General stress protein 14 OS=Bacillus subtilis (strain 168) GN=ywrO PE=1 SV=2 
O32038,25.66659977803,-0.719363846614639,0.540328903917581,-1.3313443745078,0.18307572344607506,0.289673462276622,Aspartate--tRNA(Asp/Asn) ligase OS=Bacillus subtilis (strain 168) GN=aspS PE=3 SV=1 
P39803,1.28942363995815,3.74764668627819,2.8144821649270804,1.33155815765323,0.18300542219647,0.289673462276622,UPF0750 membrane protein YitT OS=Bacillus subtilis (strain 168) GN=yitT PE=3 SV=2 
P49938,1.27381150229046,3.7213221656314905,2.8048792130254903,1.3267316996575702,0.184597450928756,0.291663972467434,Iron(3+)-hydroxamate import ATP-binding protein FhuC OS=Bacillus subtilis (strain 168) GN=fhuC PE=3 SV=1 
P71013,4.3825755580506085,-1.94692666426067,1.47037715043471,-1.32410018999892,0.185469772497546,0.292624205966172,Signal peptidase I T OS=Bacillus subtilis (strain 168) GN=sipT PE=1 SV=1 
P37528,11.6526741888518,-0.988850569302005,0.751674542486601,-1.31553021076224,0.18833177096590806,0.296716436877912,Pyridoxal 5'-phosphate synthase subunit PdxT OS=Bacillus subtilis (strain 168) GN=pdxT PE=1 SV=1 
O32223,43.4988124056567,-0.562671437610598,0.428884736609598,-1.31194092393822,0.18954006804182705,0.298195327530954,scyllo-inositol 2-dehydrogenase (NADP(+)) OS=Bacillus subtilis (strain 168) GN=iolW PE=1 SV=1 
O34916,4.0123009328073005,1.80365093807228,1.37728973343159,1.3095653690660902,0.190342910280894,0.299033038026518,N-acetyldiaminopimelate deacetylase OS=Bacillus subtilis (strain 168) GN=ykuR PE=1 SV=1 
P14192,5.74401735660551,1.3993208585218602,1.0695076405301898,1.30837855242266,0.190744943533982,0.29923958517529603,Bifunctional protein GlmU OS=Bacillus subtilis (strain 168) GN=glmU PE=3 SV=1 
P46323,17.2864925702894,-0.8310013556729001,0.6369043187492359,-1.30475069992434,0.191977751354734,0.30074701557838,Putative competence-damage inducible protein OS=Bacillus subtilis (strain 168) GN=cinA PE=3 SV=3 
O31570,2.9588073905185097,2.24651341319854,1.72599116133966,1.30157874705155,0.193060428961342,0.301588749196672,Uncharacterized isomerase YfhB OS=Bacillus subtilis (strain 168) GN=yfhB PE=3 SV=1 
P49787,32.618147459249805,0.650292456522206,0.499404151100203,1.30213666644459,0.192869670809103,0.301588749196672,Biotin carboxylase 1 OS=Bacillus subtilis (strain 168) GN=accC1 PE=3 SV=3 
P17903,4.38805383116588,-1.95247792369421,1.50240792749699,-1.29956577568586,0.193749835998323,0.302238813278061,Anti-sigma-B factor antagonist OS=Bacillus subtilis (strain 168) GN=rsbV PE=1 SV=1 
P39148,148.335315275104,-0.509730020323317,0.393024606514105,-1.2969417483661398,0.194651230481714,0.303217268891233,Serine hydroxymethyltransferase OS=Bacillus subtilis (strain 168) GN=glyA PE=1 SV=1 
P08874,7.2618466200585114,1.45834275483888,1.12578764672688,1.29539772361055,0.19518306292661,0.303618097885838,Transition state regulatory protein AbrB OS=Bacillus subtilis (strain 168) GN=abrB PE=1 SV=1 
P21475,4.9485255082305715,1.60003595855145,1.23743994224101,1.29302110262723,0.19600376060569,0.30446651577232203,30S ribosomal protein S18 OS=Bacillus subtilis (strain 168) GN=rpsR PE=1 SV=3 
P35136,9.921739048799198,-1.04502213984694,0.811429046770353,-1.2878786432484,0.197788210859092,0.3066077398843889,D-3-phosphoglycerate dehydrogenase OS=Bacillus subtilis (strain 168) GN=serA PE=3 SV=3 
P35163,29.9712373543605,-0.751641584115066,0.583820862360263,-1.28745242346486,0.197936642203846,0.3066077398843889,Transcriptional regulatory protein ResD OS=Bacillus subtilis (strain 168) GN=resD PE=3 SV=2 
P20277,1.46231069820369,3.92817719406804,3.05559747937054,1.28556762485524,0.198594001655179,0.307195756406473,50S ribosomal protein L17 OS=Bacillus subtilis (strain 168) GN=rplQ PE=1 SV=2 
O05521,7.48689702182003,1.18549915050803,0.9265833950879632,1.27943060148999,0.200745463421156,0.310090059418713,Redox-sensing transcriptional repressor Rex OS=Bacillus subtilis (strain 168) GN=rex PE=1 SV=1 
P21473,21.881777126573,0.7225518037625942,0.566685483943509,1.27504907790195,0.20229187148480895,0.31185054087805203,30S ribosomal protein S15 OS=Bacillus subtilis (strain 168) GN=rpsO PE=1 SV=4 
P97247,2.3498963561916604,-2.43449951576031,1.91000310480731,-1.27460500437559,0.20244908530781305,0.31185054087805203,Uncharacterized HTH-type transcriptional regulator YsmB OS=Bacillus subtilis (strain 168) GN=ysmB PE=4 SV=1 
O32003,9.789531363511351,-1.10925773222863,0.8711415039846752,-1.27333817428602,0.202898066029453,0.312107456228894,SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD OS=Bacillus subtilis (strain 168) GN=yokD PE=1 SV=1 
P40399,2.3357667583936,-2.4250942968315403,1.91199849139492,-1.26835575851437,0.204670933269638,0.314397294716971,Phosphoserine phosphatase RsbU OS=Bacillus subtilis (strain 168) GN=rsbU PE=1 SV=3 
P13243,372.568464133198,-0.4290643608197489,0.3390657361723,-1.26543119827866,0.205716797379153,0.315565572678701,Probable fructose-bisphosphate aldolase OS=Bacillus subtilis (strain 168) GN=fbaA PE=1 SV=2 
P37808,219.29043394139703,-0.419691788403707,0.332487004549669,-1.26228027760709,0.20684795088999905,0.31686126549077503,ATP synthase subunit alpha OS=Bacillus subtilis (strain 168) GN=atpA PE=1 SV=3 
O32037,2.28606174217476,2.42032206707621,1.92956081285979,1.25433831934484,0.209719061458233,0.32081505113804304,tRNA threonylcarbamoyladenosine dehydratase OS=Bacillus subtilis (strain 168) GN=tcdA PE=3 SV=3 
O05239,7.666371095245558,-1.1736107080964,0.948542775054162,-1.23727757878857,0.215984048808703,0.32994248340114,Probable NADH-dependent butanol dehydrogenase 1 OS=Bacillus subtilis (strain 168) GN=yugJ PE=3 SV=1 
Q796Y8,7.914369723084331,1.15571929054587,0.934811113112598,1.23631316993839,0.21634217757065505,0.33003372192157804,Putative peroxiredoxin YgaF OS=Bacillus subtilis (strain 168) GN=ygaF PE=3 SV=1 
P37527,32.989554093380896,-0.6499693669822401,0.5272086350881121,-1.23285038165889,0.217631590413733,0.33154344214543896,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus subtilis (strain 168) GN=pdxS PE=1 SV=3 
P80870,11.0094132261128,0.974988367228431,0.7923576587854271,1.23049024189777,0.218513578903677,0.33242918606254,General stress protein 13 OS=Bacillus subtilis (strain 168) GN=yugI PE=1 SV=3 
O34809,6.0010688018929805,-1.43116716252266,1.16490933566125,-1.22856527861052,0.21923484031892496,0.33306831509990503,Uncharacterized protein YceG OS=Bacillus subtilis (strain 168) GN=yceG PE=4 SV=1 
P54419,105.002185416786,0.394232970904052,0.32437390178028097,1.21536587481409,0.224226577361419,0.340184629028435,S-adenosylmethionine synthase OS=Bacillus subtilis (strain 168) GN=metK PE=3 SV=2 
P54154,4.74140701550176,-1.5424628155653302,1.27267796297779,-1.2119820256463898,0.22551926114918106,0.341677127165746,Peptide methionine sulfoxide reductase MsrA OS=Bacillus subtilis (strain 168) GN=msrA PE=1 SV=1 
P05657,1.34045147335338,3.80299767829247,3.14475853539498,1.20931309526276,0.22654258173348105,0.342757996439439,50S ribosomal protein L27 OS=Bacillus subtilis (strain 168) GN=rpmA PE=1 SV=1 
P39646,76.8020652820524,0.439066025925281,0.365067580678106,1.20269793639228,0.229093232777198,0.34614360034369,Phosphate acetyltransferase OS=Bacillus subtilis (strain 168) GN=pta PE=1 SV=3 
O07621,8.36095021453473,-1.04419468730109,0.8722267381652059,-1.19715968521859,0.231244320027784,0.348917077695402,Heme-based aerotactic transducer HemAT OS=Bacillus subtilis (strain 168) GN=hemAT PE=1 SV=1 
P54532,14.521754251024001,-0.8317369816167149,0.69610266288446,-1.1948481538200502,0.23214636247900006,0.34980092220950104,Probable butyrate kinase OS=Bacillus subtilis (strain 168) GN=buk PE=3 SV=2 
P54576,2.8276025578444504,2.07340198132481,1.74457288439278,1.18848687829198,0.234641646436088,0.3530798108276379,Methyl-accepting chemotaxis protein McpC OS=Bacillus subtilis (strain 168) GN=mcpC PE=1 SV=2 
O31656,2.56779580621336,-2.15177006544309,1.81968411592018,-1.1824964820089,0.23700876059567605,0.356157186438611,Uncharacterized protein YkrK OS=Bacillus subtilis (strain 168) GN=ykrK PE=4 SV=1 
P42416,10.977224293169801,-1.0353722708877602,0.876226513153521,-1.18162627510719,0.237354023134587,0.356192061854618,Inosose dehydratase OS=Bacillus subtilis (strain 168) GN=iolE PE=1 SV=1 
P37524,3.9588173483363,-1.58596970278077,1.3456064358123505,-1.17862820849494,0.238546254036257,0.357137797267426,Nucleoid occlusion protein OS=Bacillus subtilis (strain 168) GN=noc PE=1 SV=1 
P39847,5.42798369893769,1.28948825694529,1.09425379806186,1.1784178946687098,0.238630047179591,0.357137797267426,Plipastatin synthase subunit C OS=Bacillus subtilis (strain 168) GN=ppsC PE=1 SV=2 
P51834,2.11529183411236,2.32731575348934,1.97768328858553,1.17678890594959,0.23927977172024,0.35762625340890003,Chromosome partition protein Smc OS=Bacillus subtilis (strain 168) GN=smc PE=1 SV=3 
Q05873,16.1486492446597,-0.7983349949351379,0.679783690341222,-1.17439562948974,0.240236595042683,0.35857175994225005,Valine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=valS PE=1 SV=3 
O32231,9.90660127086532,0.9585711343560908,0.8203585263756099,1.16847829764275,0.24261388830665695,0.3611453034551311,Ribonuclease R OS=Bacillus subtilis (strain 168) GN=rnr PE=2 SV=1 
P38021,112.793499755467,0.409285244014679,0.350099156079185,1.16905521452359,0.24238138626891104,0.3611453034551311,Ornithine aminotransferase OS=Bacillus subtilis (strain 168) GN=rocD PE=1 SV=2 
P94424,2.72907590024005,2.05004351473023,1.76160451069722,1.16373652671839,0.244530801949036,0.3635094985962821,FMN reductase [NAD(P)H] OS=Bacillus subtilis (strain 168) GN=nfrA2 PE=1 SV=1 
O05265,9.0872481343819,-0.985095755397386,0.848438182379253,-1.16106956977691,0.24561360860776504,0.36462906190629296,Uncharacterized oxidoreductase YulF OS=Bacillus subtilis (strain 168) GN=yulF PE=3 SV=2 
O34512,4.24070376632422,1.56109462345372,1.34994593826449,1.15641269713415,0.247512390490011,0.366955367133984,Uncharacterized ABC transporter ATP-binding protein YfmM OS=Bacillus subtilis (strain 168) GN=yfmM PE=3 SV=2 
P54453,11.5997807194966,0.9159093262621708,0.794704425298544,1.15251569905137,0.24910922238385896,0.368828380129247,Uncharacterized protein YqeH OS=Bacillus subtilis (strain 168) GN=yqeH PE=1 SV=1 
P37945,31.7996200384988,0.5596817609058621,0.488398898493331,1.14595213591274,0.25181495724040803,0.37233601966295693,Lon protease 1 OS=Bacillus subtilis (strain 168) GN=lon1 PE=1 SV=1 
Q9R9I1,1.90266190090595,-2.33572354935869,2.04919854469782,-1.13982295927461,0.25436006649337,0.375597107532266,Serine protease Do-like HtrB OS=Bacillus subtilis (strain 168) GN=htrB PE=2 SV=1 
O34327,3.3074442706402003,1.87137838057944,1.6444144112498,1.13802115073726,0.255111650618814,0.376204647445878,Response regulator aspartate phosphatase J OS=Bacillus subtilis (strain 168) GN=rapJ PE=1 SV=1 
O31716,19.106109892827,0.697813344464037,0.61389948147086,1.13668990694067,0.255667940117122,0.376522958414829,Uncharacterized ABC transporter ATP-binding protein YkpA OS=Bacillus subtilis (strain 168) GN=ykpA PE=3 SV=1 
P54452,2.61904924353297,-2.0095849904674,1.77710744748422,-1.13081794424546,0.258131725679855,0.37964586250255294,Uncharacterized protein YqeG OS=Bacillus subtilis (strain 168) GN=yqeG PE=4 SV=1 
P42954,2.03700765773479,2.2535232640540896,1.99539270679892,1.12936328592143,0.258744613915551,0.380041889761752,Teichoic acids export ATP-binding protein TagH OS=Bacillus subtilis (strain 168) GN=tagH PE=1 SV=1 
O31639,2.61166713947718,-2.0052669974648403,1.77797433929656,-1.12783798570355,0.259388347859459,0.3804821123774029,Uncharacterized protein YjcQ OS=Bacillus subtilis (strain 168) GN=yjcQ PE=1 SV=1 
P71021,20.7089975873429,0.7163983078469649,0.6361115577548649,1.12621488968927,0.260074572546115,0.38098341355762,Septum site-determining protein DivIVA OS=Bacillus subtilis (strain 168) GN=divIVA PE=1 SV=1 
O31850,2.11317468392923,2.2719116249654503,2.02207328579933,1.12355553130576,0.261201630032006,0.381623517589694,Uncharacterized protein YojN OS=Bacillus subtilis (strain 168) GN=yojN PE=3 SV=1 
P32396,145.16482139432898,-0.32423236298909697,0.28854125876146003,-1.1236949765203,0.261142448260022,0.381623517589694,Ferrochelatase OS=Bacillus subtilis (strain 168) GN=hemH PE=1 SV=1 
P80700,153.255446491591,-0.3970802380553661,0.35375570223163,-1.12247021192995,0.2616625660683189,0.381792609593088,Elongation factor Ts OS=Bacillus subtilis (strain 168) GN=tsf PE=1 SV=3 
P37105,9.83718682924227,-0.92884243271928,0.837475991529068,-1.10909738561388,0.267388172616095,0.3896328312429521,Signal recognition particle protein OS=Bacillus subtilis (strain 168) GN=ffh PE=1 SV=1 
O31766,16.222592773928,-0.884301544006428,0.799847477960073,-1.1055877131246898,0.26890501034744,0.39116122192240493,Uncharacterized zinc protease YmfH OS=Bacillus subtilis (strain 168) GN=ymfH PE=3 SV=2 
P11045,2.12972355628664,-2.14229451796378,1.93866650879177,-1.10503508893797,0.269144385065959,0.39116122192240493,Dihydrofolate reductase OS=Bacillus subtilis (strain 168) GN=dfrA PE=1 SV=2 
P40768,8.36204182489452,0.987856070127652,0.895724095135867,1.10285753782007,0.270089036628962,0.392018995422089,Uncharacterized protein YtkA OS=Bacillus subtilis (strain 168) GN=ytkA PE=4 SV=2 
P54604,2.11622856880209,-2.13295725513829,1.94109610647047,-1.09884165344944,0.27183714008948,0.394039157193925,Uncharacterized RNA pseudouridine synthase YhcT OS=Bacillus subtilis (strain 168) GN=yhcT PE=3 SV=2 
C0H3V2,3.80366061789118,-1.50967732202978,1.37626031263993,-1.09694169639603,0.27266687990365,0.394724566980939,Mannitol-specific phosphotransferase enzyme IIA component OS=Bacillus subtilis (strain 168) GN=mtlF PE=1 SV=1 
O32093,3.78278352635084,-1.5001609752117802,1.36905799468611,-1.0957614513296898,0.273183182309444,0.394955032201628,Uncharacterized protein YueH OS=Bacillus subtilis (strain 168) GN=yueH PE=4 SV=1 
P94547,6.5189820421681794,-1.31000438515807,1.19995387816396,-1.0917122807774,0.27495958555875605,0.3970043102193,Long-chain-fatty-acid--CoA ligase OS=Bacillus subtilis (strain 168) GN=lcfA PE=3 SV=1 
P80858,2.72003265348544,-1.93729409999186,1.78293606653548,-1.08657519265754,0.2772245933931189,0.399752803510807,3-isopropylmalate dehydratase large subunit OS=Bacillus subtilis (strain 168) GN=leuC PE=1 SV=1 
P96611,10.4073540428588,-0.927120098247202,0.855326550628438,-1.08393700343572,0.27839273145458604,0.40091453253746295,Thioredoxin-like protein YdbP OS=Bacillus subtilis (strain 168) GN=ydbP PE=2 SV=1 
P24469,3.87709012342773,-1.37601769877038,1.2738016517006598,-1.08024486931167,0.280033152577958,0.402752492524345,Cytochrome c-550 OS=Bacillus subtilis (strain 168) GN=cccA PE=1 SV=1 
P40778,9.635767839915768,0.9137268197862448,0.8535656779173391,1.07048214733247,0.284402340596882,0.40850518013006704,UDP-N-acetylmuramate--L-alanine ligase OS=Bacillus subtilis (strain 168) GN=murC PE=3 SV=2 
P37569,8.01029570620923,-0.9976057337911608,0.932782477484742,-1.06949450474372,0.28484690370675203,0.4086130680929551,Protein-arginine kinase activator protein OS=Bacillus subtilis (strain 168) GN=mcsA PE=1 SV=1 
O34348,10.5367030025338,0.8901033096950971,0.835193301181327,1.0657452693120302,0.286538807757475,0.4105076701810461,Fe(3+)-citrate-binding protein YfmC OS=Bacillus subtilis (strain 168) GN=yfmC PE=2 SV=1 
O32047,20.496904601770694,-0.6207694049720749,0.5829585627150029,-1.06486025710125,0.28693917214671,0.4105494494104289,Protein translocase subunit SecDF OS=Bacillus subtilis (strain 168) GN=secDF PE=1 SV=2 
P27623,5.6609449185045495,1.13717130057064,1.0703294374979,1.06244980351936,0.28803153445391805,0.411579944581439,Glycerol-3-phosphate cytidylyltransferase OS=Bacillus subtilis (strain 168) GN=tagD PE=1 SV=1 
O34678,2.50646470894679,-1.7454053759668202,1.64493711329422,-1.06107726663872,0.28865478824135604,0.411938317154761,Uncharacterized oxidoreductase YtbE OS=Bacillus subtilis (strain 168) GN=ytbE PE=1 SV=1 
O06747,5.970074165538138,-1.09845098237306,1.0404730202940602,-1.05572269626234,0.291094924796049,0.412229176471742,Uncharacterized protein YitL OS=Bacillus subtilis (strain 168) GN=yitL PE=4 SV=2 
O31709,5.14814426232932,1.16329304207494,1.09985466869412,1.0576788690237902,0.290201872122142,0.412229176471742,Membrane protein YknW OS=Bacillus subtilis (strain 168) GN=yknW PE=1 SV=1 
O32192,4.27258941291611,1.28897943034657,1.21832098881078,1.05799657248355,0.290057005024032,0.412229176471742,Transcriptional regulatory protein CssR OS=Bacillus subtilis (strain 168) GN=cssR PE=1 SV=1 
O34338,8.65387690888103,-0.944610651631522,0.894034248893473,-1.05657099020608,0.290707425984788,0.412229176471742,Manganese transport system ATP-binding protein MntB OS=Bacillus subtilis (strain 168) GN=mntB PE=3 SV=1 
P19670,2.77869059798985,2.10534412000426,1.9912288911382496,1.0573089459347802,0.29037061178696005,0.412229176471742,UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2 OS=Bacillus subtilis (strain 168) GN=murAB PE=1 SV=4 
P49786,3.84126542131106,-1.4632379839503602,1.3859137964206298,-1.0557929271859698,0.291062830282743,0.412229176471742,Biotin carboxyl carrier protein of acetyl-CoA carboxylase OS=Bacillus subtilis (strain 168) GN=accB PE=1 SV=2 
P96648,2.13019740395733,2.35640583778245,2.23540743118504,1.05412812219796,0.291824262439902,0.41273354764518,Uncharacterized protein YddK OS=Bacillus subtilis (strain 168) GN=yddK PE=4 SV=1 
P39651,3.35109180450862,-1.5560932276509198,1.48447178785609,-1.0482470872001302,0.2945247811650589,0.416020955259969,Uncharacterized protein YwfO OS=Bacillus subtilis (strain 168) GN=ywfO PE=4 SV=2 
O32034,10.556435879727,0.882136866912948,0.844270568293463,1.04485090448673,0.296091883648563,0.417701050147079,Uncharacterized protease YrrO OS=Bacillus subtilis (strain 168) GN=yrrO PE=3 SV=1 
P94544,6.68069126068519,1.1058807357366,1.06104487061184,1.04225633275896,0.297292851843237,0.4188610116415539,DNA polymerase/3'-5' exonuclease PolX OS=Bacillus subtilis (strain 168) GN=polX PE=1 SV=1 
Q795R8,2.42825121343593,-1.87965376685416,1.8215480963774,-1.03189905915321,0.30211940677219706,0.425119674160368,Uncharacterized protein YtfP OS=Bacillus subtilis (strain 168) GN=ytfP PE=4 SV=2 
P24137,4.13979307846034,-1.3791010018699097,1.34972568600234,-1.02176391556611,0.30689265181293,0.43128751322122105,Oligopeptide transport ATP-binding protein OppF OS=Bacillus subtilis (strain 168) GN=oppF PE=2 SV=3 
O32114,4.91529249388373,-1.5384411761917498,1.5122466028077,-1.01732162818909,0.309000451006142,0.433148921182247,Diaminopimelate epimerase OS=Bacillus subtilis (strain 168) GN=dapF PE=3 SV=1 
P23453,2.45739453973438,1.8686638118783605,1.83604993707152,1.01776306523495,0.308790568505713,0.433148921182247,Flagellar motor switch protein FliM OS=Bacillus subtilis (strain 168) GN=fliM PE=1 SV=1 
P37871,128.22318808930402,0.298337908414219,0.29440077883172305,1.01337336673537,0.3108818558231229,0.434684364779234,DNA-directed RNA polymerase subunit beta' OS=Bacillus subtilis (strain 168) GN=rpoC PE=1 SV=4 
P94365,3.73606299078067,-1.2979446033854098,1.28001092874561,-1.01401056368899,0.310577711679771,0.434684364779234,Cytochrome bd ubiquinol oxidase subunit 2 OS=Bacillus subtilis (strain 168) GN=cydB PE=3 SV=1 
P31080,3.31214425511646,1.49638147928333,1.48363743722916,1.00858972801197,0.313171435652154,0.43733283817081103,LexA repressor OS=Bacillus subtilis (strain 168) GN=lexA PE=1 SV=1 
P39759,2.2433527475250497,-1.90614313544559,1.90005485799957,-1.003204264035,0.315762316066421,0.44039485696022895,Putative gamma-glutamylcyclotransferase YkqA OS=Bacillus subtilis (strain 168) GN=ykqA PE=1 SV=1 
O31764,7.028156964539419,1.03474808465054,1.03243280968176,1.00224254299851,0.31622646522422304,0.440486738712834,Probable inactive metalloprotease YmfF OS=Bacillus subtilis (strain 168) GN=ymfF PE=3 SV=2 
